              psi   m1   m2         real(Ai)         imag(Ai)         real(Bi)         imag(Bi)         real(Ci)         imag(Ci)         real(Di)         imag(Di)         real(Ei)         imag(Ei)         real(Hi)         imag(Hi)
   3.92640382E-01   -3   -1   2.12348499E+01   3.36091244E-03  -3.52319796E-04  -1.29986792E+01   6.45394474E-02  -1.53753250E+02   1.77710056E+01  -1.05744991E-02   1.16603401E+02  -2.75361210E-01  -7.52008179E+02  -2.48449826E+00
   3.92640382E-01   -3    0  -2.80194354E+00  -4.89917700E-04   3.62472422E-03   4.12434483E+00   1.14220284E-01   2.44465122E+01  -5.63708878E+00   4.40726010E-03  -3.46652222E+01   5.83209455E-01   5.30995064E+01   2.98185289E-01
   3.92640382E-01   -3    1   8.30385208E-01  -2.18837825E-03  -2.27302453E-03  -1.11202073E+00  -2.69168049E-01  -6.77432632E+00   1.51844215E+00  -3.04895802E-03   9.24961376E+00  -3.97950381E-01  -3.09784985E+00  -1.74357630E-02
   3.92640382E-01   -3    2  -2.31766582E-01   2.53609242E-03   5.57715166E-03   3.16298336E-01   3.27638000E-01   1.82993603E+00  -4.37165171E-01   6.62150234E-03  -2.63577342E+00   3.40059042E-01  -3.02037525E+00   2.36450031E-01
   3.92640382E-01   -3    3   6.14088029E-02  -8.48553900E-04  -1.13838622E-02  -9.36780348E-02  -4.28622901E-01  -5.61754107E-01   1.31469771E-01  -1.08106695E-02   7.83974171E-01  -3.24653387E-01   1.96326375E+00  -2.86174864E-01
   3.92640382E-01   -3    4  -2.77761593E-02   6.21068664E-03   1.73950475E-02   3.45935076E-02   5.42148411E-01   2.05626875E-01  -4.44662459E-02   1.32059176E-02  -2.27261871E-01   3.19394648E-01  -1.35784948E+00   5.94746351E-01
   3.92640382E-01   -2   -4   3.05147171E+01  -2.96293502E-03  -9.58508067E-03  -1.29995937E+01   3.20168972E-01   2.00462082E+02   1.77710056E+01   1.05744991E-02  -8.90288086E+01  -2.03777418E-01  -1.33500037E+03   4.40075445E+00
   3.92640382E-01   -2   -3   2.86778870E+02   3.57937766E-03  -7.05429027E-03   4.54040375E+01   4.23144042E-01   9.01838562E+02  -6.20665512E+01   8.69256735E-04   3.85780457E+02  -1.84859902E-01  -2.38793396E+02  -2.64110780E+00
   3.92640382E-01   -2   -2   4.45742371E+02   0.00000000E+00   0.00000000E+00   2.38053375E+02  -2.42240131E-01   2.95763489E+02   2.31575363E+02   0.00000000E+00   1.32503601E+02   2.57838190E-01   2.07057129E+03   0.00000000E+00
   3.92640382E-01   -2   -1   1.35433426E+02  -7.51875486E-05   3.41708330E-03   4.54004593E+01   1.60822228E-01  -2.26228607E+02  -6.20665512E+01  -8.69256735E-04  -3.85776489E+02  -1.88884929E-01  -1.53462250E+02   1.36980176E+00
   3.92640382E-01   -2    0   1.44437218E+01   2.35256762E-03  -3.66478646E-03  -1.29983740E+01  -4.22442555E-02  -9.35352173E+01   1.77710056E+01  -1.05744991E-02   8.90281372E+01  -2.11108744E-01  -3.25374451E+02  -1.08218205E+00
   3.92640382E-01   -2    1  -2.98736787E+00   2.59382091E-03   3.29817738E-03   4.12329674E+00   2.81308740E-01   1.92319489E+01  -5.63708878E+00   4.40726010E-03  -2.64670734E+01   4.45202529E-01   7.05735445E+00   2.13363990E-01
   3.92640382E-01   -2    2   8.28576922E-01  -2.11215508E-03  -2.08503474E-03  -1.10586178E+00  -2.78620183E-01  -5.14059019E+00   1.51844215E+00  -3.04895802E-03   7.06058884E+00  -3.03791106E-01   7.83502913E+00  -3.13819706E-01
   3.92640382E-01   -2    3  -2.15116560E-01   4.98256925E-03   6.52872398E-03   3.11824471E-01   3.28241795E-01   1.30132484E+00  -4.37165171E-01   6.62150234E-03  -2.01127648E+00   2.59888530E-01  -5.42123222E+00   3.13658059E-01
   3.92640382E-01   -2    4   5.71344607E-02  -3.44582298E-03  -1.33465426E-02  -9.22774374E-02  -4.10166293E-01  -4.24721807E-01   1.31469771E-01  -1.08106695E-02   5.98207951E-01  -2.48390719E-01   2.34733248E+00  -3.08899432E-01
   3.92640382E-01   -1   -4  -2.53262758E+00   5.17173670E-03  -4.93091112E-03   4.12853765E+00  -4.82421517E-01  -1.09562616E+01  -5.63708878E+00  -4.40726010E-03   1.82712440E+01   3.07918370E-01   1.19801674E+02  -4.21067595E-01
   3.92640382E-01   -1   -3   2.12348499E+01  -3.36091244E-03  -6.27261354E-03  -1.29992895E+01   1.58867747E-01   1.22307556E+02   1.77710056E+01   1.05744991E-02  -6.14535408E+01  -1.39524952E-01  -7.52008179E+02   2.48449826E+00
   3.92640382E-01   -1   -2   1.35433426E+02   7.51875486E-05  -5.23568690E-03   4.54022484E+01   2.00335950E-01   4.55169678E+02  -6.20665512E+01   8.69256735E-04   2.66291199E+02  -1.26978904E-01  -1.53462250E+02  -1.36980176E+00
   3.92640382E-01   -1   -1   1.49814041E+02   0.00000000E+00   0.00000000E+00   1.11857483E+02  -7.50992224E-02   1.74136993E+02   2.31575363E+02   0.00000000E+00   1.32503601E+02   1.77976578E-01   1.05534680E+03   0.00000000E+00
   3.92640382E-01   -1    0   3.09658451E+01   1.51963811E-03   1.59847969E-03   4.53986740E+01   1.83526352E-02   1.11790733E+01  -6.20665512E+01  -8.69256735E-04  -2.66287262E+02  -1.31003931E-01  -9.45611725E+01   4.92264241E-01
   3.92640382E-01   -1    1   1.01413336E+01  -6.20994033E-05  -6.97725313E-03  -1.29980698E+01  -9.29541662E-02  -4.84995651E+01   1.77710056E+01  -1.05744991E-02   6.14528656E+01  -1.46856278E-01  -5.50991516E+01  -1.93805426E-01
   3.92640382E-01   -1    2  -3.08890057E+00   4.07947879E-03   2.97163054E-03   4.12224865E+00   3.27730566E-01   1.36457958E+01  -5.63708878E+00   4.40726010E-03  -1.82689247E+01   3.07195634E-01  -1.83247738E+01   1.66603684E-01
   3.92640382E-01   -1    3   8.22602689E-01  -1.92093803E-03  -1.89704495E-03  -1.09970295E+00  -2.42725164E-01  -3.52440786E+00   1.51844215E+00  -3.04895802E-03   4.87156391E+00  -2.09631801E-01   1.24430695E+01  -4.38740969E-01
   3.92640382E-01   -1    4  -2.06692010E-01   6.57073688E-03   7.48029631E-03   3.07350576E-01   2.80238599E-01   8.34896445E-01  -4.37165171E-01   6.62150234E-03  -1.38677955E+00   1.79718018E-01  -5.86788893E+00   3.28021884E-01
   3.92640382E-01    0   -4   8.28027487E-01   2.14960729E-03   3.21297324E-03  -1.14281535E+00   6.12161867E-02   2.01634884E+00   1.51844215E+00   3.04895802E-03  -2.69616985E+00  -1.15888596E-01  -2.03555679E+01  -4.50410873E-01
   3.92640382E-01    0   -3  -2.80194354E+00   4.89917700E-04  -4.60436428E-03   4.12748957E+00  -1.92897916E-01  -6.20612574E+00  -5.63708878E+00  -4.40726010E-03   1.00730963E+01   1.69911459E-01   5.30995064E+01  -2.98185289E-01
   3.92640382E-01    0   -2   1.44437218E+01  -2.35256762E-03  -2.96014687E-03  -1.29989843E+01   5.36403097E-02   5.93354149E+01   1.77710056E+01   1.05744991E-02  -3.38782730E+01  -7.52724931E-02  -3.25374451E+02   1.08218205E+00
   3.92640382E-01    0   -1   3.09658451E+01  -1.51963811E-03  -3.41708330E-03   4.54004593E+01   5.99793233E-02   1.65885742E+02  -6.20665512E+01   8.69256735E-04   1.46801971E+02  -6.90979064E-02  -9.45611725E+01  -4.92264241E-01
   3.92640382E-01    0    0   2.99974003E+01   0.00000000E+00  -0.00000000E+00  -1.43384104E+01   9.37802065E-03   5.25104828E+01   2.31575363E+02   0.00000000E+00   1.32503601E+02   9.81149673E-02   4.12195374E+02   0.00000000E+00
   3.92640382E-01    0    1  -2.66238937E+01   1.20509951E-03  -2.20123940E-04   4.53968849E+01  -4.16655019E-02   9.12018127E+01  -6.20665512E+01  -8.69256735E-04  -1.46798004E+02  -7.31229261E-02  -6.20901756E+01   8.49511195E-03
   3.92640382E-01    0    2   8.32768536E+00  -3.88308871E-03  -1.02897203E-02  -1.29977646E+01  -8.75902772E-02  -1.86463070E+01   1.77710056E+01  -1.05744991E-02   3.38775978E+01  -8.26038197E-02   5.88177223E+01   1.80631638E-01
   3.92640382E-01    0    3  -3.10654187E+00   3.96705698E-03   2.64508370E-03   4.12120056E+00   2.53485709E-01   7.68805122E+00  -5.63708878E+00   4.40726010E-03  -1.00707769E+01   1.69188723E-01  -2.30468769E+01   1.57904372E-01
   3.92640382E-01    0    4   8.12462389E-01  -1.61472685E-03  -1.70905516E-03  -1.09354401E+00  -1.61482990E-01  -1.92577910E+00   1.51844215E+00  -3.04895802E-03   2.68253851E+00  -1.15472525E-01   1.07262697E+01  -3.92199546E-01
   3.92640382E-01    1   -4  -2.56642103E-01   7.68693222E-04   1.32281144E-04   3.43141526E-01  -1.88948326E-02  -1.68973297E-01  -4.37165171E-01  -6.62150234E-03   1.47687420E-01   1.72709282E-02   1.33468211E+00  -9.63977873E-02
   3.92640382E-01    1   -3   8.30385208E-01   2.18837825E-03   3.02498345E-03  -1.13665640E+00   6.28967630E-03   3.69669110E-01   1.51844215E+00   3.04895802E-03  -5.07144511E-01  -2.17293072E-02  -3.09784985E+00   1.74357630E-02
   3.92640382E-01    1   -2  -2.98736787E+00  -2.59382091E-03  -4.27781790E-03   4.12644148E+00  -2.40409672E-02  -1.08439946E+00  -5.63708878E+00  -4.40726010E-03   1.87494838E+00   3.19045559E-02   7.05735445E+00  -2.13363990E-01
   3.92640382E-01    1   -1   1.01413336E+01   6.20994033E-05   3.52319796E-04  -1.29986792E+01   4.48667491E-03   1.15456619E+01   1.77710056E+01   1.05744991E-02  -6.30300713E+00  -1.10200336E-02  -5.50991516E+01   1.93805426E-01
   3.92640382E-01    1    0  -2.66238937E+01  -1.20509951E-03  -1.59847969E-03   4.53986740E+01   2.07414106E-03   3.39867439E+01  -6.20665512E+01   8.69256735E-04   2.73127270E+01  -1.12169068E-02  -6.20901756E+01  -8.49511195E-03
   3.92640382E-01    1    1   8.62924576E+01   0.00000000E+00  -0.00000000E+00  -1.40534302E+02   1.11915953E-02  -6.91160202E+01   2.31575363E+02   0.00000000E+00   1.32503601E+02   1.82533618E-02   1.41116959E+02   0.00000000E+00
   3.92640382E-01    1    2  -3.73357925E+01  -1.01880333E-03  -2.03872751E-03   4.53950958E+01  -1.92321874E-02   1.38396082E+01  -6.20665512E+01  -8.69256735E-04  -2.73087692E+01  -1.52419331E-02  -5.60492516E+01  -8.15055519E-02
   3.92640382E-01    1    3   9.00277615E+00  -9.11040045E-03  -1.36021869E-02  -1.29974594E+01  -2.61525940E-02  -3.97543645E+00   1.77710056E+01  -1.05744991E-02   6.30233192E+00  -1.83513612E-02   1.63761654E+01   4.11291160E-02
   3.92640382E-01    1    4  -3.04029155E+00   2.25655455E-03   2.31853686E-03   4.12015247E+00   5.85742071E-02   1.35871661E+00  -5.63708878E+00   4.40726010E-03  -1.87262857E+00   3.11818253E-02  -7.10895920E+00   1.87266052E-01
   3.92640382E-01    2   -4   6.87377974E-02  -1.37290359E-03  -2.35489733E-03  -1.03482209E-01  -5.92076667E-02  -1.02735557E-01   1.31469771E-01   1.08106695E-02   1.41757116E-01   6.10038377E-02   1.05203533E+00   2.32259363E-01
   3.92640382E-01    2   -3  -2.31766582E-01  -2.53609242E-03  -8.19290988E-04   3.38667661E-01   3.12657580E-02   4.30922955E-01  -4.37165171E-01  -6.62150234E-03  -4.76809502E-01  -6.28995746E-02  -3.02037525E+00  -2.36450031E-01
   3.92640382E-01    2   -2   8.28576922E-01   2.11215508E-03   2.83699366E-03  -1.13049746E+00  -3.28969583E-03  -1.25945675E+00   1.51844215E+00   3.04895802E-03   1.68188071E+00   7.24299774E-02   7.83502913E+00   3.13819706E-01
   3.92640382E-01    2   -1  -3.08890057E+00  -4.07947879E-03  -3.95127106E-03   4.12539291E+00   2.41493192E-02   4.40891743E+00  -5.63708878E+00  -4.40726010E-03  -6.32319975E+00  -1.06102347E-01  -1.83247738E+01  -1.66603684E-01
   3.92640382E-01    2    0   8.32768536E+00   3.88308871E-03   3.66478646E-03  -1.29983740E+01   1.14068361E-02  -2.10617027E+01   1.77710056E+01   1.05744991E-02   2.12722607E+01   5.32324277E-02   5.88177223E+01  -1.80631638E-01
   3.92640382E-01    2    1  -3.73357925E+01   1.01880333E-03   2.20123940E-04   4.53968849E+01   2.66204085E-02   5.94726830E+01  -6.20665512E+01   8.69256735E-04  -9.21765137E+01   4.66640890E-02  -5.60492516E+01   8.15055519E-02
   3.92640382E-01    2    2   3.18699219E+02   0.00000000E+00  -0.00000000E+00  -2.66730194E+02  -6.96584955E-02  -1.90742523E+02   2.31575363E+02   0.00000000E+00   1.32503601E+02  -6.16082475E-02   2.42111572E+02   0.00000000E+00
   3.92640382E-01    2    3  -1.16984391E+00  -5.15207043E-03  -3.85733112E-03   4.53933067E+01   8.56525749E-02  -2.20907532E+02  -6.20665512E+01  -8.69256735E-04   9.21804733E+01   4.26390655E-02  -7.64384079E+01   2.22262233E-01
   3.92640382E-01    2    4   1.21666079E+01  -1.57440342E-02  -1.69146527E-02  -1.29971542E+01   9.13588852E-02  -4.48695517E+00   1.77710056E+01  -1.05744991E-02  -2.12729359E+01   4.59011011E-02  -1.82423828E+02  -6.12313032E-01
   3.92640382E-01    3   -4  -2.56803874E-02  -1.68275461E-03   4.93568089E-03   2.86177471E-02   1.44062072E-01   4.02161218E-02  -4.44662459E-02  -1.32059176E-02  -9.56853181E-02  -1.35596365E-01  -1.07868338E+00  -5.12838483E-01
   3.92640382E-01    3   -3   6.14088029E-02   8.48553900E-04  -3.92217305E-04  -1.02081612E-01  -9.12782103E-02  -2.47060090E-01   1.31469771E-01   1.08106695E-02   3.27523351E-01   1.37266502E-01   1.96326375E+00   2.86174864E-01
   3.92640382E-01    3   -2  -2.15116560E-01  -4.98256925E-03  -1.77086319E-03   3.34193796E-01   3.28193754E-02   9.68636572E-01  -4.37165171E-01  -6.62150234E-03  -1.10130644E+00  -1.43070087E-01  -5.42123222E+00  -3.13658059E-01
   3.92640382E-01    3   -1   8.22602689E-01   1.92093803E-03   2.64900387E-03  -1.12433863E+00   3.24780717E-02  -2.87102890E+00   1.51844215E+00   3.04895802E-03   3.87090588E+00   1.66589260E-01   1.24430695E+01   4.38740969E-01
   3.92640382E-01    3    0  -3.10654187E+00  -3.96705698E-03  -3.62472422E-03   4.12434483E+00  -4.83270511E-02   1.02738247E+01  -5.63708878E+00  -4.40726010E-03  -1.45213480E+01  -2.44109243E-01  -2.30468769E+01  -1.57904372E-01
   3.92640382E-01    3    1   9.00277615E+00   9.11040045E-03   6.97725313E-03  -1.29980698E+01   7.44007900E-02  -3.84866791E+01   1.77710056E+01   1.05744991E-02   4.88475266E+01   1.17484890E-01   1.63761654E+01  -4.11291160E-02
   3.92640382E-01    3    2  -1.16984391E+00   5.15207043E-03   2.03872751E-03   4.53950958E+01   1.33618131E-01   2.42343567E+02  -6.20665512E+01   8.69256735E-04  -2.11665756E+02   1.04545087E-01  -7.64384079E+01  -2.22262233E-01
   3.92640382E-01    3    3   7.27217651E+02   0.00000000E+00  -0.00000000E+00  -3.92926086E+02  -2.33172253E-01  -3.12369019E+02   2.31575363E+02   0.00000000E+00   1.32503601E+02  -1.41469851E-01   7.15179199E+02   0.00000000E+00
   3.92640382E-01    3    4   8.18739471E+01  -1.11947022E-02  -5.67593472E-03   4.53915176E+01   2.72988796E-01  -6.13039612E+02  -6.20665512E+01  -8.69256735E-04   2.11669708E+02   1.00520059E-01  -1.23257637E+02   9.19798493E-01
   3.92640382E-01    4   -4  -3.38262855E-03   1.08599034E-03   1.70986494E-03  -4.92477044E-03  -1.63865894E-01  -1.73446029E-01   1.87373795E-02   7.68361473E-03  -2.15778854E-02   1.47596791E-01   4.14724320E-01   1.05176783E+00
   3.92640382E-01    4   -3  -2.77761593E-02  -6.21068664E-03   2.14433973E-03   2.93647181E-02   1.54357329E-01   7.04067647E-02  -4.44662459E-02  -1.32059176E-02  -1.49234310E-01  -2.10398540E-01  -1.35784948E+00  -5.94746351E-01
   3.92640382E-01    4   -2   5.71344607E-02   3.44582298E-03   1.57046260E-03  -1.00681014E-01  -7.24057108E-02  -3.87472719E-01   1.31469771E-01   1.08106695E-02   5.13289571E-01   2.13529170E-01   2.34733248E+00   3.08899432E-01
   3.92640382E-01    4   -1  -2.06692010E-01  -6.57073688E-03  -2.72243540E-03   3.29719931E-01  -1.42339822E-02   1.44416749E+00  -4.37165171E-01  -6.62150234E-03  -1.72580338E+00  -2.23240599E-01  -5.86788893E+00  -3.28021884E-01
   3.92640382E-01    4    0   8.12462389E-01   1.61472685E-03   2.46101408E-03  -1.11817968E+00   1.13592975E-01  -4.46504736E+00   1.51844215E+00   3.04895802E-03   6.05993128E+00   2.60748535E-01   1.07262697E+01   3.92199546E-01
   3.92640382E-01    4    1  -3.04029155E+00  -2.25655455E-03  -3.29817738E-03   4.12329674E+00  -2.41470069E-01   1.65103226E+01  -5.63708878E+00  -4.40726010E-03  -2.27194958E+01  -3.82116139E-01  -7.10895920E+00  -1.87266052E-01
   3.92640382E-01    4    2   1.21666079E+01   1.57440342E-02   1.02897203E-02  -1.29977646E+01   1.93468541E-01  -4.07292671E+01   1.77710056E+01   1.05744991E-02   7.64227982E+01   1.81737348E-01  -1.82423828E+02   6.12313032E-01
   3.92640382E-01    4    3   8.18739471E+01   1.11947022E-02   3.85733112E-03   4.53933067E+01   3.23067278E-01   5.82599365E+02  -6.20665512E+01   8.69256735E-04  -3.31154999E+02   1.62426084E-01  -1.23257637E+02  -9.19798493E-01
   3.92640382E-01    4    4   1.31184778E+03   0.00000000E+00  -0.00000000E+00  -5.19122009E+02  -4.79349673E-01  -4.33995544E+02   2.31575363E+02   0.00000000E+00   1.32503601E+02  -2.21331462E-01   1.56031995E+03   0.00000000E+00
   4.04405743E-01   -4   -4   1.56454297E+03   0.00000000E+00   0.00000000E+00   4.88910828E+02   2.66648436E+00   5.52569031E+02   2.33338516E+02   0.00000000E+00   1.37814682E+02  -1.76096821E+00   5.33123877E+03   0.00000000E+00
   4.04405743E-01   -4   -3   4.91572815E+02  -8.98696389E-03   3.75606818E-03   4.64412193E+01  -9.92486000E-01  -1.18544055E+03  -6.34810219E+01  -1.43230124E-03  -6.34591858E+02   9.41392243E-01  -3.50537872E+02  -1.26513653E+01
   4.04405743E-01   -4   -2   3.17398624E+01  -4.85168397E-03   4.68302239E-03  -1.34775658E+01  -6.06141627E-01  -2.38129272E+02   1.84222717E+01  -4.03301325E-03   1.46794312E+02   5.15442848E-01  -1.37317749E+03   9.73182774E+00
   4.04405743E-01   -4   -1  -2.63467598E+00  -2.75934464E-03  -1.75815352E-04   4.33901310E+00   3.36347550E-01   2.99443493E+01  -5.92684078E+00  -5.97861083E-03  -4.42706871E+01  -1.27759707E+00   1.16856392E+02  -2.72599983E+00
   4.04405743E-01   -4    0   8.78030121E-01  -1.16535276E-02   3.95411532E-03  -1.19791555E+00   4.08079863E-01  -8.87332439E+00   1.62986314E+00   1.21624898E-02   1.25507326E+01   1.37609577E+00  -2.00328484E+01  -1.83434799E-01
   4.04405743E-01   -4    1  -2.71219492E-01  -3.70914303E-03   2.05427106E-03   3.57980907E-01  -6.80468261E-01   3.00868011E+00  -4.89123493E-01   3.24279815E-03  -4.15483570E+00  -1.03574789E+00   1.30315137E+00  -1.26613781E-01
   4.04405743E-01   -4    2   8.03877413E-02   4.48258128E-03  -1.13398964E-02  -1.05864204E-01   5.19823492E-01  -8.99446964E-01   1.47014037E-01  -1.22314068E-02   1.23269415E+00   5.77487051E-01   1.94296956E+00   6.15961909E-01
   4.04405743E-01   -4    3  -2.65294500E-02   2.50955834E-03   9.25572775E-03   3.52574214E-02  -6.00703478E-01  -1.39923468E-01  -4.74210456E-02   8.85640550E-03  -1.35422766E-01  -4.43079203E-01  -8.42957377E-01  -6.46307588E-01
   4.04405743E-01   -4    4  -1.04771100E-03   1.14267936E-03  -3.01835989E-03  -1.64426379E-02   4.97604191E-01  -1.82204507E-02   1.75004881E-02  -2.88607390E-03   2.31218394E-02   3.05773348E-01  -1.65168345E-01   1.25474238E+00
   4.04405743E-01   -3   -4   4.91572815E+02   8.98696389E-03  -4.88946494E-03   4.64436226E+01  -1.13010359E+00   1.53225244E+03  -6.34810219E+01   1.43230124E-03   5.13452271E+02   7.64039099E-01  -3.50537872E+02   1.26513653E+01
   4.04405743E-01   -3   -3   9.18294434E+02   0.00000000E+00   0.00000000E+00   3.62996277E+02   1.54664588E+00   4.27839844E+02   2.33338516E+02   0.00000000E+00   1.37814682E+02  -1.42479658E+00   3.53849219E+03   0.00000000E+00
   4.04405743E-01   -3   -2   2.90919739E+02  -4.50680451E-03   2.62267166E-03   4.64388199E+01  -4.81773466E-01  -6.27384949E+02  -6.34810219E+01  -1.43230124E-03  -5.13446716E+02   7.61429965E-01  -2.39665924E+02  -7.78805542E+00
   4.04405743E-01   -3   -1   2.20954342E+01  -6.71222631E-04   2.32597417E-03  -1.34765711E+01  -2.44663835E-01  -1.59364395E+02   1.84222717E+01  -4.03301325E-03   1.18770836E+02   4.16526079E-01  -7.75299438E+02   5.50092077E+00
   4.04405743E-01   -3    0  -2.93355584E+00  -8.07072793E-05  -2.05091434E-03   4.33721447E+00  -1.87303409E-01   2.51208458E+01  -5.92684078E+00  -5.97861083E-03  -3.58189468E+01  -1.03411376E+00   5.19254990E+01  -1.42720830E+00
   4.04405743E-01   -3    1   8.84773970E-01  -6.44421997E-03   7.94484373E-03  -1.19322574E+00   7.21815109E-01  -7.37902355E+00   1.62986314E+00   1.21624898E-02   1.01537476E+01   1.11427379E+00  -2.93620038E+00   3.30083936E-01
   4.04405743E-01   -3    2  -2.49310628E-01  -1.37987733E-03   3.38688330E-03   3.57023627E-01  -8.12122226E-01   2.53758192E+00  -4.89123493E-01   3.24279815E-03  -3.36146045E+00  -8.37729216E-01  -3.87103248E+00  -9.47228730E-01
   4.04405743E-01   -3    3   7.24741071E-02   5.27430209E-04  -1.44824116E-02  -1.03679314E-01   5.23515642E-01  -7.25615144E-01   1.47014037E-01  -1.22314068E-02   9.96890783E-01   4.66553330E-01   3.63942671E+00   1.00568104E+00
